TRI. STA.,,CUT,AGDANGAN,QUEZON,REGION IV-A,13-52-46.100,121-52-54.860,,,,,,,"TO STATIONS = ANT, HILL"
MBM,4,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-59-19.410,122-20-40.130,23345.78,26315.21,1547337.413,645263.167,,,
MBM,5,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-58-00.870,122-21-18.150,20931.94,27456.6,1544929.797,646418.215,,,
MBM,6,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-57-06.890,122-21-49.890,19273.27,28409.36,1543276.046,647380.583,,,
MBM,7,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-55-06.240,122-23-22.530,15565.43,31190.81,1539583.656,650183.511,,,
MBM,8,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-52-28.470,122-23-46.030,10717.06,31897.46,1534738.296,650917.527,,,
MBM,8,PLS 45,CALAUAG,QUEZON,REGION IV-A,,,29626.41,25711.3,,,,,CAD 206
MBM,9,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-53-46.030,122-22-17.450,13100.45,29237.76,1537106.878,648243.17,,,
MBM,10,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-53-56.990,122-20-52.920,13437.25,26700.17,1537537.436,663721.12,,,
MBM,11,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-53-53.670,122-19-12.850,13335.3,23696.22,1537310.429,642698.884,,,
MBM,12,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-55-03.980,122-17-12.240,15495.88,20075.75,1539451.718,639065.491,,,
MBM,13,CAD 206,CALAUAG,QUEZON,REGION IV-A,,,,,,,,,NO RECORD
MBM,14,CAD 206,CALAUAG,QUEZON,REGION IV-A,,,,,,,,,NO RECORD
MBM,15,CAD 206,CALAUAG,QUEZON,REGION IV-A,13-59-30.020,122-11-13.530,23671.91,9309.5,1547572.68,628254.288,,,
TRI. STA.,,"CALAUAG FLAG POLE, C. & G.S.",CALAUAG,QUEZON,REGION IV-A,13-57-30.419,122-17-08.899,19995.98,19975.26,1543951.906,638940.743,,,
TRI. STA.,,GRANT C. & G.S.,CALAUAG,QUEZON,REGION IV-A,14-01-09.603,122-17-11.098,26731.72,20041.45,1550689.178,638970.469,,,
TRI. STA.,,SIMPSON C. & G.S,CALAUAG,QUEZON,REGION IV-A,13-58-50.206,122-17-59.167,22447.91,21484,1546412.44,640436.472,,,
,,PLS 52,CALAUAG,QUEZON,REGION IV-A,13-53-03.35,122-15-31.34,20000,20000,,,,,"PSC 1, LOPEZ, QUEZON"
TRI. STA.,,APEX,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-58-03.102,122-15-28.168,,,,,,,"TO STATIONS = GRANT, SIMPSON"
TRI. STA.,,BANNER,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-57-11.300,122-13-59.531,,,,,,,"TO STATIONS = BURNT, SCAFFOLD"
TRI. STA.,,FLAG POLE,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-57-30.414,122-17-08.899,,,,,,,"TO STATIONS = POINT, MANGROVE"
TRI. STA.,,GRANT,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,14-01-09.598,122-17-11.098,,,,,,,"TO STATIONS = BANNER, SCAFFOLD, SIMPSON"
TRI. STA.,,MUNICIPAL BLDG.,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-57-30.469,122-17-08.799,,,,,,,"TO STATIONS = PONIT, MANGROVE"
TRI. STA.,,NAN,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-54-57.059,122-10-29.039,,,,,,,"TO STATIONS = BURNT, SCAFFOLD"
TRI. STA.,,SCAFFOLD,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-59-00.747,122-11-34.930,,,,,,,"TO STATIONS = HILL, MUEL"
TRI. STA.,,SIMPSON,CALAUAG (LUZON DATUM),QUEZON,REGION IV-A,13-58-50.201,122-17-59.167,,,,,,,"TO STATIONS = SCAFFOLD, GRANT, BANNER"
BBM,1,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-55.473,121-26-47.512,22067.5,22551.75,1542547.54,548249.863,,,
BBM,2,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-54.836,121-26-38.227,20204.02,22273.22,1540683.612,547974.645,,,
BBM,3,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-31.036,121-26-32.072,19472.63,22088.53,1539951.882,547791.243,,,
BBM,4,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-28.345,121-26-46.028,19389.95,22507.49,1539869.969,548210.34,,,
BBM,5,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-54-06.217,121-26-06.537,16865.99,21322.11,1537343.948,547029.474,,,
BBM,6,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-54-07.312,121-25-51.268,16899.62,20863.64,1537376.765,546571.01,,,
BBM,7,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-54-15.344,121-25-16.387,17146.44,19816.48,1537621.72,545523.385,,,
BBM,8,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-49.850,121-14-45.764,16362.99,18897.07,1536836.675,544605.395,,,
BBM,9,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-49.273,121-25-38.457,20032.97,20479.01,1540509.374,546180.781,,,
BBM,10,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-55.473,121-26-47.512,22067.5,22551.75,1542547.54,548249.863,,,
BBM,11,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-00.419,121-25-42.557,20375.52,20602.08,1540852.116,546303.238,,,
BBM,12,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-01.916,121-25-22.510,20421.52,20000.29,1540897.043,545701.392,,,
BBM,13,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-38.447,121-25-13.811,19700.29,19739.16,1540175.368,545441.543,,,
BBM,14,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-33.080,121-25-29.611,19535.36,20213.47,1540011.28,545916.129,,,
BBM,15,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-52-26.686,121-24-36.859,13807.29,18629.57,1534280.563,544342.436,,,
BBM,16,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-48.334,121-25-09.499,20004.11,19609.71,1540478.972,545311.568,,,
BBM,17,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-01.298,121-23-54.997,20402.66,17373.31,1540873.517,543074.495,,,
BBM,18,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-57.460,121-25-17.461,20284.58,19848.74,1540759.839,545550.075,,,
BBM,19,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-22.173,121-24-45.553,22887.93,18891.01,1543361.425,544587.75,,,
BBM,20,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-24.798,121-24-35.681,22968.62,18594.7,1543441.58,544291.306,,,
BBM,21,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-54-47.424,121-23-52.039,18132.43,17284.25,1538603.197,542989.495,,,
BBM,22,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-40.731,121-23-50.053,19770.6,17314.89,1540241.388,543017.198,,,
BBM,23,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-35.819,121-23-15.107,19619.81,16175.76,1540088.562,541878.37,,,
BBM,25,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-55.455,121-23-30.426,16535.45,16635.21,1537005.103,542343.293,,,
BBM,26,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-38.227,121-25-06.892,12318.06,19531.32,1532792.971,545246.795,,,
BBM,27,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-09.472,121-25-43.639,26185.35,20634.42,1546661.868,546325.228,,,
BBM,28,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-53.355,121-27-19.983,23846.4,23526.19,1544320.137,549221.095,,,
BBM,29,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-13.513,121-25-20.893,26309.54,19951.76,1546784.824,545642.379,,,
BBM,30,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-43.036,121-22-59.327,16153.94,15701.46,1536621.948,541410.251,,,
BBM,32,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-58.220,121-23-40.370,12932.65,16933.33,1533402.942,542647.785,,,
BLBM,1,BUKAL (WISAC),CANDELARIA,QUEZON,REGION IV-A,,,20711.43,16364.88,1541199.189,542221.014,,,
BLBM,1,MALABANBAN,CANDELARIA,QUEZON,REGION IV-A,,,17553.6,20532.32,1538048.871,546393.97,,,
BLBM,1,MASALUCOT,CANDELARIA,QUEZON,REGION IV-A,,,25650.91,20568.06,1546146.04,546415.272,,,
BLBM,1,MAYABOBO,CANDELARIA,QUEZON,REGION IV-A,,,24734.58,25406.49,1545238.373,551255.229,,,
BLBM,1,SAN JOSE,CANDELARIA,QUEZON,REGION IV-A,,,21230.25,15074.4,1541715.693,540929.648,,,P.L.S. / B.L
BLBM,1,STA. CATALINA,CANDELARIA,QUEZON,REGION IV-A,,,14634.2,20472.42,1535129.438,546339.277,,,
BLBM,2,BUKAL (WISAC),CANDELARIA,QUEZON,REGION IV-A,,,20767.67,16198.26,1541255.13,542054.299,,,
BLBM,2,MALABANBAN,CANDELARIA,QUEZON,REGION IV-A,,,17552.72,20640.8,1538048.184,546502.449,,,
BLBM,2,MASALUCOT,CANDELARIA,QUEZON,REGION IV-A,,,25666.11,20491.94,1546161.104,546339.127,,,
BLBM,2,MAYABOBO,CANDELARIA,QUEZON,REGION IV-A,,,24826.84,25443.68,1545330.698,551292.254,,,
BLBM,2,SAN JOSE,CANDELARIA,QUEZON,REGION IV-A,,,21157.33,15257.02,1541643.101,541112.392,,,P.L.S. / B.L
BLBM,2,STA. CATALINA,CANDELARIA,QUEZON,REGION IV-A,,,14787.77,20504.13,1535283.061,546370.713,,,
BLLM,1,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-48.200,121-25-22.500,20000,20000,1540475.545,545701.841,,,
BLLM,2,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,20191.407,20013.225,,,,,
BLLM,3,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-02.064,121-24-14.484,24113.876,17958.563,1544585.689,543653.138,,,
BLLM,4,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-07.716,121-24-12.912,24287.576,17911.393,1544759.298,543605.662,,,
BLLM,5,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26703.829,21142.793,,,,,
BLLM,5,,CANDELARIA,QUEZON,REGION IV-A,13-55-48.80,121-25-27.68,20000,20000,1540494.26,545857.302,,,BLLM 1
BLLM,6,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26468.282,21414.13,,,,,
BLLM,6,,CANDELARIA,QUEZON,REGION IV-A,,,19998.1,19852.37,1540492.097,545709.679,,,BLLM 2
BLLM,7,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,14721.178,17757.695,,,,,
BLLM,8,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,14661.396,17237.42,,,,,
BLLM,9,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,20169.715,15347.546,,,,,
BLLM,10,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,20455.138,15432.543,,,,,
MBM,1,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-10.722,121-23-40.555,11474.5,16938.71,1531944.868,542655.746,,,
MBM,1,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21071.89,15553.88,,,,,
MBM,2,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-58.220,121-23-40.370,12932.65,16933.33,1533402.942,542647.785,,,
MBM,3,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-52-43.576,121-23-32.892,14326.51,16708.97,1534796.369,542420.96,,,
MBM,4,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,,,, ,,,NO DATA
MBM,5,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,,,,,,,NO DATA
MBM,6,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,,,,,,,NO DATA
MBM,7,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-41.037,121-25-38.767,27155.38,20488.19,1547631.614,546177.266,,,
MBM,8,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,14-03-40.331,121-28-37.736,34509.89,25857.46,1554995.577,551533.254,,,
MBM,9,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,14-00-36.649,121-28-08.344,28864.88,24976.73,1549349.105,550662.662,,,
MBM,10,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,,,,,,,NO DATA
MBM,11,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-53.702,121-27-00.887,25700.88,22952.81,1546181.544,548644.434,,,
MBM,12,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-53.513,121-27-00.812,25695.07,22950.56,1546175.731,548642.194,,,
MBM,13,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-33.795,121-27-28.135,23245.33,23370.94,1543727.517,549466.925,,,
MBM,14,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-00.351,121-27-39.950,22217.61,24125.75,1542700.448,549823.541,,,
MBM,15,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-58.199,121-27-37.719,20307.61,24059.07,1540790.353,549760.274,,,
MBM,16,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-57.701,121-27-37.727,20292.3,24059.32,1540775.049,549760.544,,,
MBM,17,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-23.910,121-27-22.860,19253.78,23613.19,1539735.774,549316.259,,,
MBM,18,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-54-28.511,121-27-10.901,17551.28,23254.39,1538032.651,548960.498,,,
MBM,19,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-39.781,121-26-58.786,16053.69,22890.83,1536534.469,548599.616,,,
MBM,20,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-53-34.499,121-26-31.111,15891.31,22059.94,1536370.598,547769.036,,,
MBM,21,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-52-31.667,121-26-18.099,13960.36,21669.4,1534439.028,547381.922,,,
MBM,22,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-52-08.792,121-26-15.598,13257.39,21594.35,1533735.935,547308.116,,,
MBM,23,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-30.305,121-26-12.018,12074.63,21486.92,1532553.022,547202.783,,,
MBM,24,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-25.242,121-25-49.396,11919.02,20807.64,1532396.204,546523.784,,,
MBM,25,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-51-19.604,121-25-24.205,11745.74,20051.21,1532221.597,545767.667,,,
P,1,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-48.200,121-25-22.500,20000,20000,1540475.545,545701.841,,, = BLLM 1
P,2,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-54.428,121-25-22.941,20191.407,20013.225,1540666.957,545714.738,,, = BLLM 2
P,3,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-59.991,121-25-23.269,20362.355,20020.075,1540837.922,545721.278,,,
P,4,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-55-59.943,121-25-18.784,20360.875,19888.457,1540836.213,545589.653,,,
P,5,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-05.716,121-25-19.002,20538.285,19895.006,1541013.632,545595.883,,,
P,6,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-12.242,121-25-13.456,20738.846,19728.529,1541213.883,545429.051,,,
P,7,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-19.171,121-25-04.733,20951.795,19466.666,1541426.353,545166.837,,,
P,8,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-21.842,121-24-51.017,21033.873,19054.954,1541507.714,544754.981,,,
P,9,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-29.837,121-24-36.867,21279.594,18630.22,1541752.667,544329.818,,,
P,10,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21631.056,18703.661,,,,,
P,10,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-41.274,121-24-39.313,21631.056,18703.661,1542104.258,544402.632,,,
P,11,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21710.35,18559,,,,,
P,11,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-43.854,121-24-34.494,21710.35,18559,1542183.292,544257.847,,,
P,12,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21901.522,18462.718,,,,,
P,12,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-50.074,121-24-31.286,21901.522,18462.718,1542374.27,544161.227,,,
P,13,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21905.798,18282.408,,,,,
P,13,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-50.213,121-24-25.279,21905.798,18282.408,1542378.231,543980.914,,,
P,14,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,21950.02,18035.447,,,,,
P,14,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-51.652,121-24-17.051,21590.02,18035.447,1542422.031,543733.869,,,
P,15,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22121.611,17985.792,,,,,
P,15,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-57.235,121-24-15.369,22121.611,17985.792,1542593.514,543683.901,,,
P,16,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22245.011,17840.401,,,,,
P,16,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-01.250,121-24-10.552,22245.011,17840.401,1542716.65,543538.296,,,
P,17,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22011.189,17494.287,,,,,
P,17,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-53.641,121-23-59.022,22011.189,17494.287,1542482.238,543192.612,,,
P,18,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22188.709,17413.604,,,,,
P,18,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-56-59.417,121-23-56.334,22188.709,17413.604,1542659.602,543111.632,,,
P,19,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22347.3,17232.076,,,,,
P,19,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-04.577,121-23-50.286,22347.3,17232.076,1542817.866,542929.833,,,
P,20,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22451.712,17079.249,,,,,
P,20,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-07.974,121-23-45.194,22451.712,17079.249,1542922.002,542776.821,,,
P,21,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22712.197,17099.405,,,,,
P,21,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-16.450,121-23-45.864,22712.197,17099.405,1543182.506,542796.497,,,
P,22,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,22799.45,17319.124,,,,,
P,22,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-19.290,121-23-53.184,22799.45,17319.124,1543270.147,543016.06,,,
P,23,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,23071.815,17470.199,,,,,
P,23,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-28.153,121-23-58.216,23071.815,17470.199,1543542.765,543166.636,,,
P,24,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,23347.095,17475.331,,,,,
P,24,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-37.111,121-23-58.386,23347.095,17475.331,1543818.056,543171.276,,,
P,25,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,23395.761,17711.704,,,,,
P,25,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-38.695,121-24-06.261,23395.761,17711.704,1543867.132,543407.554,,,
P,26,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,23682.974,17749.702,,,,,
P,26,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-57-48.041,121-24-07.526,23682.974,17749.702,1544154.402,543445.036,,,
P,27,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24113.876,17958.563,,,,, = BLLM 7
P,27,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-02.064,121-24-14.484,24113.876,17958.563,1544585.689,543653.138,,,
P,28,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24287.576,17911.393,,,,, = BLLM 8
P,28,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-07.716,121-24-12.912,24287.576,17911.393,1544759.298,543605.662,,,
P,29,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24413.377,17682.476,,,,,
P,29,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-11.809,121-24-05.285,24413.377,17682.476,1544884.69,543376.54,,,
P,30,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24679.619,17919.536,,,,,
P,30,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-20.473,121-24-13.182,24679.619,17919.536,1545151.339,543613.099,,,
P,31,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24833.442,17964.782,,,,,
P,31,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-25.478,121-24-14.689,24833.442,17964.782,1545305.223,543658.066,,,
P,32,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24874.916,18102.845,,,,,
P,32,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-26.828,121-24-19.289,24874.916,18102.845,1545346.944,543796.052,,,
P,33,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,24909.373,18246.405,,,,,
P,33,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-27.950,121-24-24.072,24909.373,18246.405,1545381.67,543939.542,,,
P,34,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25061.112,18304.161,,,,,
P,34,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-32.888,121-24-25.996,25061.112,18304.161,1545533.515,543997.025,,,
P,35,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25064.3,18473.205,,,,,
P,35,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-32.992,121-24-31.629,25064.3,18473.205,1545537.002,544166.078,,,
P,36,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25195.135,18567.789,,,,,
P,36,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-37.249,121-24-34.780,25195.135,18567.789,1545667.985,544260.42,,,
P,37,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25243.499,18703.556,,,,,
P,37,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-38.823,121-24-39.304,25243.499,18703.556,1545716.59,544396.111,,,
P,38,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25344.998,18897.169,,,,,
P,38,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-42.126,121-24-45.754,25344.998,18897.169,1545818.428,544589.511,,,
P,39,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25472.056,19214.678,,,,,
P,39,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-46.261,121-24-56.334,25472.056,19214.678,1545946.054,544906.814,,,
P,40,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25526.105,19443.892,,,,,
P,40,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-48.020,121-25-03.971,25526.105,19443.892,1546000.511,545135.918,,,
P,41,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25746.333,19535.809,,,,,
P,41,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-58-55.186,121-25-07.033,25746.333,19535.809,1546220.888,545227.425,,,
P,42,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,25954.418,19727.219,,,,,
P,42,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-01.958,121-25-13.411,25954.418,19727.219,1546429.334,545418.469,,,
P,43,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26061.604,19997.665,,,,,
P,43,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-05.445,121-25-22.422,26061.604,19997.665,1546536.972,545688.708,,,
P,44,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26244.949,20134.484,,,,,
P,44,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-11.412,121-25-26.981,26244.949,20132.484,1546720.586,545825.2,,,
P,45,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26382.294,20195.963,,,,,
P,45,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-15.881,121-25-29.030,26382.294,20195.963,1546858.031,545886.446,,,
P,46,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26446.674,20287.714,,,,,
P,46,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-17.976,121-25-32.087,26446.674,20287.714,1546922.576,545978.073,,,
P,47,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26612.388,20436.367,,,,,
P,47,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-23.368,121-25-37.040,26612.338,20436.367,1547088.542,546126.417,,,
P,48,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26769.698,20564.009,,,,,
P,48,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-28.487,121-25-41.293,26769.698,20564.009,1547246.082,546253.767,,,
P,49,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26750.822,20938.455,,,,,
P,49,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-27.872,121-25-53.770,26750.822,20938.455,1547227.862,546628.239,,,
P,50,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26703.829,21142.793,,,,, = BLLM 50
P,50,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-26.343,121-26-00.579,26703.829,21142.793,1547181.248,546832.665,,,
P,51,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26468.282,21414.13,,,,,
P,51,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-18.678,121-26-09.620,26468.282,21414.13,1546946.195,547104.421,,,
P,52,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26410.986,21593.52,,,,,
P,52,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-16.813,121-26-15.597,26410.986,21593.52,1546889.214,547283.901,,,
P,53,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26599.632,21735.045,,,,,
P,53,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-22.951,121-26-20.313,26599.632,21735.045,1547078.1,547425.082,,,
P,54,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,,,26624.783,21920.268,,,,,
P,54,CAD 312-D,CANDELARIA,QUEZON,REGION IV-A,13-59-23.769,121-26-26.485,26624.783,21920.268,1547103.582,547610.259,,,
